1
1
1
Year	Mnth	Day	Pumping	DAEV	DAPR	DAWM	EVAP	MDEV	MDPR	MDWM	MNPN	MXPN	prcp(mm/day)	SN32	SNOW	SNWD	SX32	tmax(C)_daymet	tmin(C)_daymet	TOBS	WDMV
1980	1	1	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	39.0	48.0	0.0	0.0	0.0	0.0	0.0	48.0	40.0	43.0	28.0
1980	1	2	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	37.0	49.0	0.0	0.0	0.0	0.0	0.0	55.0	33.0	33.0	6.2
1980	1	3	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	39.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	43.0	1.9
1980	1	4	96192	0.0	0.0	0.0	0.05	0.0	0.0	0.0	39.0	57.0	0.29	0.0	0.0	0.0	0.0	67.0	33.0	42.0	24.2
1980	1	5	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	47.0	0.0	0.0	0.0	0.0	0.0	45.0	32.0	40.0	28.0
1980	1	6	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	43.0	0.0	0.0	0.0	0.0	0.0	48.0	28.0	38.0	8.1
1980	1	7	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	51.0	0.0	0.0	0.0	0.0	0.0	60.0	37.0	58.0	6.2
1980	1	8	96192	0.0	0.0	0.0	0.01	0.0	0.0	0.0	49.0	62.0	0.21	0.0	0.0	0.0	0.0	65.0	58.0	60.0	3.1
1980	1	9	96192	0.0	0.0	0.0	0.02	0.0	0.0	0.0	46.0	66.0	0.1	0.0	0.0	0.0	0.0	67.0	54.0	58.0	0.0
1980	1	10	96192	0.0	0.0	0.0	0.05	0.0	0.0	0.0	56.0	68.0	0.0	0.0	0.0	0.0	0.0	71.0	55.0	60.0	1.2
1980	1	11	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	65.0	2.14	0.0	0.0	0.0	0.0	68.0	59.0	60.0	3.7
1980	1	12	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	66.0	0.28	0.0	0.0	0.0	0.0	66.0	45.0	45.0	8.1
1980	1	13	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	41.0	57.0	0.0	0.0	0.0	0.0	0.0	60.0	45.0	54.0	6.8
1980	1	14	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	48.0	58.0	0.0	0.0	0.0	0.0	0.0	60.0	50.0	50.0	6.2
1980	1	15	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	45.0	59.0	0.0	0.0	0.0	0.0	0.0	57.0	44.0	46.0	1.2
1980	1	16	96192	0.0	0.0	0.0	0.02	0.0	0.0	0.0	45.0	64.0	0.0	0.0	0.0	0.0	0.0	67.0	46.0	55.0	1.2
1980	1	17	96192	0.0	0.0	0.0	0.02	0.0	0.0	0.0	54.0	63.0	0.64	0.0	0.0	0.0	0.0	65.0	54.0	64.0	3.1
1980	1	18	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	58.0	66.0	0.99	0.0	0.0	0.0	0.0	67.0	58.0	58.0	14.9
1980	1	19	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	50.0	67.0	0.0	0.0	0.0	0.0	0.0	68.0	48.0	50.0	19.9
1980	1	20	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	50.0	63.0	0.0	0.0	0.0	0.0	0.0	67.0	47.0	55.0	13.0
1980	1	21	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	52.0	64.0	0.0	0.0	0.0	0.0	0.0	70.0	51.0	52.0	8.7
1980	1	22	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	52.0	63.0	0.0	0.0	0.0	0.0	0.0	65.0	52.0	63.0	8.1
1980	1	23	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	44.0	68.0	0.78	0.0	0.0	0.0	0.0	70.0	43.0	43.0	90.7
1980	1	24	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	36.0	51.0	0.0	0.0	0.0	0.0	0.0	49.0	31.0	33.0	51.0
1980	1	25	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	35.0	51.0	0.0	0.0	0.0	0.0	0.0	56.0	33.0	51.0	65.9
1980	1	26	96192	0.0	0.0	0.0	0.01	0.0	0.0	0.0	48.0	55.0	0.53	0.0	0.0	0.0	0.0	58.0	50.0	54.0	11.8
1980	1	27	96192	0.0	0.0	0.0	0.01	0.0	0.0	0.0	54.0	60.0	0.01	0.0	0.0	0.0	0.0	63.0	53.0	53.0	11.8
1980	1	28	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	46.0	63.0	0.0	0.0	0.0	0.0	0.0	65.0	42.0	43.0	34.2
1980	1	29	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	44.0	67.0	0.0	0.0	0.0	0.0	0.0	59.0	40.0	44.0	26.1
1980	1	30	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	39.0	46.0	14.9
1980	1	31	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	69.0	40.0	40.0	60.3
1980	2	1	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	24.0	24.0	105.0
1980	2	2	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	23.0	29.0	57.8
1980	2	3	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	29.0	38.0	14.3
1980	2	4	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	51.0	0.0	0.0	0.0	0.0	0.0	50.0	33.0	34.0	16.8
1980	2	5	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	34.0	53.0	0.0	0.0	0.0	0.0	0.0	53.0	34.0	34.0	26.1
1980	2	6	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	35.0	54.0	0.48	0.0	0.0	0.0	0.0	61.0	34.0	41.0	49.7
1980	2	7	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	28.0	28.0	51.0
1980	2	8	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	58.0	0.0	0.0	0.0	0.0	0.0	52.0	28.0	36.0	19.3
1980	2	9	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	37.0	56.0	0.06	0.0	0.0	0.0	0.0	63.0	36.0	62.0	36.0
1980	2	10	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	38.0	63.0	0.56	0.0	0.0	0.0	0.0	66.0	35.0	35.0	111.2
1980	2	11	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	27.0	27.0	0.0
1980	2	12	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	50.0	0.0	0.0	0.0	0.0	0.0	47.0	27.0	37.0	0.0
1980	2	13	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	38.0	53.0	0.0	0.0	0.0	0.0	0.0	48.0	36.0	41.0	14.9
1980	2	14	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	40.0	51.0	0.0	0.0	0.0	0.0	0.0	52.0	41.0	46.0	14.9
1980	2	15	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	44.0	74.0	0.0	0.0	0.0	0.0	0.0	68.0	41.0	49.0	13.0
1980	2	16	96192	0.0	0.0	0.0	0.05	0.0	0.0	0.0	48.0	68.0	0.0	0.0	0.0	0.0	0.0	72.0	49.0	60.0	62.1
1980	2	17	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	60.0	0.31	0.0	0.0	0.0	0.0	60.0	26.0	29.0	85.1
1980	2	18	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	51.0	0.0	0.0	0.0	0.0	0.0	46.0	29.0	30.0	46.0
1980	2	19	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	54.0	0.0	0.0	0.0	0.0	0.0	56.0	29.0	42.0	14.3
1980	2	20	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	39.0	60.0	0.0	0.0	0.0	0.0	0.0	63.0	41.0	62.0	37.3
1980	2	21	96192	0.0	0.0	0.0	0.07	0.0	0.0	0.0	57.0	71.0	0.0	0.0	0.0	0.0	0.0	71.0	61.0	62.0	75.8
1980	2	22	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	61.0	67.0	0.0	0.0	0.0	0.0	0.0	74.0	62.0	65.0	73.9
1980	2	23	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	65.0	0.03	0.0	0.0	0.0	0.0	67.0	56.0	63.0	36.0
1980	2	24	96192	0.0	0.0	0.0	0.16	0.0	0.0	0.0	60.0	77.0	0.0	0.0	0.0	0.0	0.0	76.0	63.0	63.0	36.0
1980	2	25	96192	0.0	0.0	0.0	0.02	0.0	0.0	0.0	53.0	74.0	0.02	0.0	0.0	0.0	0.0	73.0	51.0	51.0	26.1
1980	2	26	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	30.0	30.0	95.7
1980	2	27	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	70.0	0.0	0.0	0.0	0.0	0.0	67.0	30.0	36.0	31.7
1980	2	28	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	36.0	64.0	0.0	0.0	0.0	0.0	0.0	60.0	36.0	48.0	51.0
1980	2	29	96192	0.0	0.0	0.0	0.14	0.0	0.0	0.0	46.0	73.0	0.0	0.0	0.0	0.0	0.0	65.0	48.0	55.0	88.2
1980	3	1	96192	0.0	0.0	0.0	0.13	0.0	0.0	0.0	53.0	79.0	0.49	0.0	0.0	0.0	0.0	73.0	55.0	61.0	34.8
1980	3	2	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	21.0	31.0	144.8
1980	3	3	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	21.0	22.0	52.8
1980	3	4	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	60.0	0.0	0.0	0.0	0.0	0.0	48.0	22.0	43.0	21.1
1980	3	5	96192	0.0	0.0	0.0	0.19	0.0	0.0	0.0	37.0	59.0	0.31	0.0	0.0	0.0	0.0	61.0	43.0	61.0	67.7
1980	3	6	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	47.0	76.0	0.0	0.0	0.0	0.0	0.0	74.0	44.0	44.0	60.3
1980	3	7	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	46.0	77.0	0.0	0.0	0.0	0.0	0.0	72.0	44.0	62.0	29.2
1980	3	8	96192	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	72.0	62.0	69.0	113.7
1980	3	9	96192	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	1.39	0.0	0.0	0.0	0.0	71.0	63.0	64.0	72.7
1980	3	10	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	62.0	73.0	0.28	0.0	0.0	0.0	0.0	70.0	62.0	64.0	31.1
1980	3	11	96192	0.0	0.0	0.0	0.13	0.0	0.0	0.0	62.0	84.0	0.0	0.0	0.0	0.0	0.0	79.0	59.0	59.0	31.7
1980	3	12	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	61.0	75.0	0.0	0.0	0.0	0.0	0.0	75.0	58.0	66.0	26.7
1980	3	13	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	64.0	74.0	0.03	0.0	0.0	0.0	0.0	74.0	63.0	64.0	123.0
1980	3	14	96192	0.0	0.0	0.0	0.29	0.0	0.0	0.0	44.0	84.0	0.0	0.0	0.0	0.0	0.0	79.0	44.0	45.0	88.9
1980	3	15	96192	0.0	0.0	0.0	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.9
1980	3	16	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	75.0	0.0	0.0	0.0	0.0	0.0	70.0	43.0	62.0	0.0
1980	3	17	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	56.0	70.0	0.0	0.0	0.0	0.0	0.0	70.0	62.0	68.0	64.0
1980	3	18	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	73.0	3.85	0.0	0.0	0.0	0.0	75.0	43.0	44.0	75.8
1980	3	19	96192	0.0	0.0	0.0	0.2	0.0	0.0	0.0	46.0	72.0	0.0	0.0	0.0	0.0	0.0	63.0	44.0	50.0	44.7
1980	3	20	96192	0.0	0.0	0.0	0.03	0.0	0.0	0.0	45.0	64.0	0.28	0.0	0.0	0.0	0.0	69.0	50.0	63.0	23.0
1980	3	21	96192	0.0	0.0	0.0	0.18	0.0	0.0	0.0	53.0	79.0	0.2	0.0	0.0	0.0	0.0	71.0	53.0	54.0	124.3
1980	3	22	96192	0.0	0.0	0.0	0.24	0.0	0.0	0.0	43.0	75.0	0.0	0.0	0.0	0.0	0.0	67.0	43.0	47.0	57.2
1980	3	23	96192	0.0	0.0	0.0	0.17	0.0	0.0	0.0	42.0	77.0	0.0	0.0	0.0	0.0	0.0	69.0	43.0	53.0	28.0
1980	3	24	96192	0.0	0.0	0.0	0.14	0.0	0.0	0.0	49.0	76.0	0.0	0.0	0.0	0.0	0.0	74.0	53.0	68.0	80.2
1980	3	25	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	48.0	72.0	0.08	0.0	0.0	0.0	0.0	73.0	47.0	49.0	47.2
1980	3	26	96192	0.0	0.0	0.0	0.17	0.0	0.0	0.0	48.0	79.0	0.0	0.0	0.0	0.0	0.0	70.0	49.0	56.0	39.8
1980	3	27	96192	0.0	0.0	0.0	0.02	0.0	0.0	0.0	55.0	61.0	0.07	0.0	0.0	0.0	0.0	58.0	54.0	57.0	34.2
1980	3	28	96192	0.0	0.0	0.0	0.02	0.0	0.0	0.0	55.0	72.0	1.09	0.0	0.0	0.0	0.0	70.0	55.0	62.0	52.2
1980	3	29	96192	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.55	0.0	0.0	0.0	0.0	65.0	60.0	64.0	24.9
1980	3	30	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	67.0	2.82	0.0	0.0	0.0	0.0	67.0	57.0	61.0	47.2
1980	3	31	96192	0.0	0.0	0.0	0.15	0.0	0.0	0.0	51.0	74.0	0.0	0.0	0.0	0.0	0.0	67.0	53.0	55.0	65.9
1980	4	1	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	51.0	71.0	0.0	0.0	0.0	0.0	0.0	67.0	54.0	55.0	28.0
1980	4	2	96192	0.0	0.0	0.0	0.2	0.0	0.0	0.0	53.0	86.0	0.44	0.0	0.0	0.0	0.0	75.0	55.0	61.0	21.7
1980	4	3	96192	0.0	0.0	0.0	0.06	0.0	0.0	0.0	60.0	67.0	1.9	0.0	0.0	0.0	0.0	63.0	60.0	62.0	29.2
1980	4	4	96192	0.0	0.0	0.0	0.1	0.0	0.0	0.0	61.0	72.0	0.77	0.0	0.0	0.0	0.0	0.0	62.0	68.0	32.9
1980	4	5	96192	0.0	0.0	0.0	0.31	0.0	0.0	0.0	48.0	80.0	0.0	0.0	0.0	0.0	0.0	74.0	48.0	51.0	65.9
1980	4	6	96192	0.0	0.0	0.0	0.24	0.0	0.0	0.0	48.0	78.0	0.0	0.0	0.0	0.0	0.0	70.0	51.0	58.0	36.0
1980	4	7	96192	0.0	0.0	0.0	0.16	0.0	0.0	0.0	52.0	79.0	0.13	0.0	0.0	0.0	0.0	72.0	57.0	59.0	29.8
1980	4	8	96192	0.0	0.0	0.0	0.01	0.0	0.0	0.0	58.0	68.0	0.33	0.0	0.0	0.0	0.0	67.0	57.0	64.0	19.3
1980	4	9	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	82.0	0.26	0.0	0.0	0.0	0.0	78.0	51.0	55.0	41.0
1980	4	10	96192	2.0	0.0	0.0	0.0	0.6	0.0	0.0	52.0	80.0	0.0	0.0	0.0	0.0	0.0	74.0	49.0	55.0	31.7
1980	4	11	96192	0.0	0.0	0.0	0.23	0.0	0.0	0.0	52.0	84.0	0.0	0.0	0.0	0.0	0.0	77.0	51.0	56.0	31.1
1980	4	12	96192	0.0	0.0	0.0	0.2	0.0	0.0	0.0	54.0	78.0	1.25	0.0	0.0	0.0	0.0	77.0	56.0	60.0	62.8
1980	4	13	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	66.0	3.14	0.0	0.0	0.0	0.0	72.0	60.0	70.0	31.1
1980	4	14	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	73.0	2.85	0.0	0.0	0.0	0.0	73.0	45.0	45.0	136.1
1980	4	15	96192	0.0	0.0	0.0	0.18	0.0	0.0	0.0	46.0	73.0	0.0	0.0	0.0	0.0	0.0	60.0	45.0	59.0	98.8
1980	4	16	96192	0.0	0.0	0.0	0.27	0.0	0.0	0.0	48.0	80.0	0.0	0.0	0.0	0.0	0.0	72.0	48.0	53.0	52.2
1980	4	17	96192	0.0	0.0	0.0	0.2	0.0	0.0	0.0	52.0	82.0	0.0	0.0	0.0	0.0	0.0	72.0	47.0	55.0	34.8
1980	4	18	96192	0.0	0.0	0.0	0.22	0.0	0.0	0.0	52.0	84.0	0.0	0.0	0.0	0.0	0.0	75.0	52.0	59.0	29.8
1980	4	19	96192	0.0	0.0	0.0	0.04	0.0	0.0	0.0	50.0	66.0	0.86	0.0	0.0	0.0	0.0	68.0	52.0	56.0	21.1
1980	4	20	96192	0.0	0.0	0.0	0.14	0.0	0.0	0.0	53.0	79.0	0.0	0.0	0.0	0.0	0.0	71.0	54.0	57.0	34.8
1980	4	21	96192	0.0	0.0	0.0	0.25	0.0	0.0	0.0	53.0	85.0	0.0	0.0	0.0	0.0	0.0	79.0	57.0	63.0	31.7
1980	4	22	96192	0.0	0.0	0.0	0.26	0.0	0.0	0.0	56.0	90.0	0.0	0.0	0.0	0.0	0.0	82.0	63.0	66.0	41.0
1980	4	23	96192	0.0	0.0	0.0	0.28	0.0	0.0	0.0	59.0	92.0	0.0	0.0	0.0	0.0	0.0	87.0	63.0	68.0	44.7
1980	4	24	96192	0.0	0.0	0.0	0.29	0.0	0.0	0.0	60.0	92.0	0.0	0.0	0.0	0.0	0.0	85.0	62.0	65.0	62.8
1980	4	25	96192	0.0	0.0	0.0	0.23	0.0	0.0	0.0	60.0	90.0	0.0	0.0	0.0	0.0	0.0	83.0	60.0	66.0	51.0
1980	4	26	96192	0.0	0.0	0.0	0.2	0.0	0.0	0.0	60.0	87.0	1.6	0.0	0.0	0.0	0.0	81.0	65.0	70.0	85.7
1980	4	27	96192	0.0	0.0	0.0	0.36	0.0	0.0	0.0	60.0	90.0	0.0	0.0	0.0	0.0	0.0	79.0	58.0	61.0	67.1
1980	4	28	96192	0.0	0.0	0.0	0.09	0.0	0.0	0.0	50.0	76.0	0.0	0.0	0.0	0.0	0.0	69.0	52.0	54.0	52.8
1980	4	29	96192	0.0	0.0	0.0	0.2	0.0	0.0	0.0	51.0	84.0	0.0	0.0	0.0	0.0	0.0	73.0	54.0	61.0	47.2
1980	4	30	96192	0.0	0.0	0.0	0.27	0.0	0.0	0.0	56.0	88.0	0.0	0.0	0.0	0.0	0.0	78.0	61.0	65.0	62.8
1980	5	1	96192	0.0	0.0	0.0	0.16	0.0	0.0	0.0	60.0	83.0	0.0	0.0	0.0	0.0	0.0	77.0	65.0	66.0	52.2
1980	5	2	96192	0.0	0.0	0.0	0.14	0.0	0.0	0.0	60.0	85.0	0.0	0.0	0.0	0.0	0.0	78.0	60.0	61.0	18.0
1980	5	3	96192	0.0	0.0	0.0	0.13	0.0	0.0	0.0	60.0	90.0	0.6	0.0	0.0	0.0	0.0	80.0	61.0	64.0	26.1
1980	5	4	96192	0.0	0.0	0.0	0.17	0.0	0.0	0.0	62.0	93.0	0.0	0.0	0.0	0.0	0.0	79.0	61.0	68.0	28.0
1980	5	5	96192	0.0	0.0	0.0	0.22	0.0	0.0	0.0	59.0	90.0	0.0	0.0	0.0	0.0	0.0	80.0	58.0	59.0	24.2
1980	5	6	96192	0.0	0.0	0.0	0.23	0.0	0.0	0.0	58.0	92.0	0.0	0.0	0.0	0.0	0.0	81.0	59.0	66.0	37.3
1980	5	7	96192	0.0	0.0	0.0	0.24	0.0	0.0	0.0	61.0	94.0	0.03	0.0	0.0	0.0	0.0	85.0	66.0	69.0	39.8
1980	5	8	96192	0.0	0.0	0.0	0.23	0.0	0.0	0.0	66.0	94.0	0.49	0.0	0.0	0.0	0.0	81.0	67.0	68.0	60.9
1980	5	9	96192	0.0	0.0	0.0	0.2	0.0	0.0	0.0	60.0	94.0	0.13	0.0	0.0	0.0	0.0	82.0	58.0	58.0	32.9
1980	5	10	96192	0.0	0.0	0.0	0.25	0.0	0.0	0.0	54.0	88.0	0.02	0.0	0.0	0.0	0.0	76.0	56.0	57.0	28.0
1980	5	11	96192	0.0	0.0	0.0	0.17	0.0	0.0	0.0	54.0	86.0	0.0	0.0	0.0	0.0	0.0	78.0	56.0	68.0	26.1
1980	5	12	96192	0.0	0.0	0.0	0.2	0.0	0.0	0.0	60.0	96.0	0.0	0.0	0.0	0.0	0.0	81.0	66.0	67.0	31.7
1980	5	13	96192	0.0	0.0	0.0	0.25	0.0	0.0	0.0	66.0	96.0	0.0	0.0	0.0	0.0	0.0	83.0	66.0	69.0	31.7
1980	5	14	96192	0.0	0.0	0.0	0.08	0.0	0.0	0.0	64.0	82.0	0.0	0.0	0.0	0.0	0.0	79.0	68.0	74.0	18.0
1980	5	15	96192	0.0	0.0	0.0	0.11	0.0	0.0	0.0	66.0	86.0	0.6	0.0	0.0	0.0	0.0	80.0	67.0	67.0	19.3
1980	5	16	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	66.0	84.0	0.05	0.0	0.0	0.0	0.0	81.0	66.0	74.0	31.1
1980	5	17	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	76.0	5.47	0.0	0.0	0.0	0.0	78.0	65.0	65.0	54.1
1980	5	18	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	84.0	0.37	0.0	0.0	0.0	0.0	74.0	65.0	73.0	16.2
1980	5	19	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	70.0	92.0	0.15	0.0	0.0	0.0	0.0	82.0	70.0	70.0	29.8
1980	5	20	96192	0.0	0.0	0.0	0.16	0.0	0.0	0.0	66.0	88.0	0.42	0.0	0.0	0.0	0.0	82.0	67.0	67.0	41.0
1980	5	21	96192	0.0	0.0	0.0	0.19	0.0	0.0	0.0	66.0	94.0	0.0	0.0	0.0	0.0	0.0	82.0	64.0	66.0	26.1
1980	5	22	96192	0.0	0.0	0.0	0.12	0.0	0.0	0.0	66.0	92.0	0.22	0.0	0.0	0.0	0.0	84.0	66.0	66.0	28.0
1980	5	23	96192	0.0	0.0	0.0	0.21	0.0	0.0	0.0	66.0	96.0	0.22	0.0	0.0	0.0	0.0	80.0	65.0	74.0	39.8
1980	5	24	96192	0.0	0.0	0.0	0.24	0.0	0.0	0.0	69.0	96.0	0.0	0.0	0.0	0.0	0.0	84.0	73.0	75.0	49.1
1980	5	25	96192	0.0	0.0	0.0	0.25	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	73.0	74.0	37.3
1980	5	26	96192	0.0	0.0	0.0	0.26	0.0	0.0	0.0	66.0	0.0	0.11	0.0	0.0	0.0	0.0	87.0	67.0	68.0	57.8
1980	5	27	96192	0.0	0.0	0.0	0.27	0.0	0.0	0.0	66.0	98.0	0.0	0.0	0.0	0.0	0.0	89.0	68.0	71.0	28.0
1980	5	28	96192	0.0	0.0	0.0	0.21	0.0	0.0	0.0	68.0	97.0	0.0	0.0	0.0	0.0	0.0	89.0	68.0	69.0	23.0
1980	5	29	96192	0.0	0.0	0.0	0.16	0.0	0.0	0.0	68.0	94.0	0.73	0.0	0.0	0.0	0.0	86.0	66.0	68.0	18.0
1980	5	30	96192	0.0	0.0	0.0	0.25	0.0	0.0	0.0	66.0	98.0	0.0	0.0	0.0	0.0	0.0	86.0	66.0	67.0	18.0
1980	5	31	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1980	6	1	96192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1980	6	2	96192	0.0	0.0	2.0	0.0	0.0	0.0	80.8	68.0	98.0	0.0	0.0	0.0	0.0	0.0	87.0	66.0	68.0	0.0
1980	6	3	96192	0.0	0.0	0.0	0.26	0.0	0.0	0.0	62.0	97.0	0.0	0.0	0.0	0.0	0.0	87.0	65.0	67.0	24.9
1980	6	4	96192	0.0	0.0	0.0	0.28	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	64.0	67.0	19.3
1980	6	5	96192	0.0	0.0	0.0	0.29	0.0	0.0	0.0	67.0	2.0	0.0	0.0	0.0	0.0	0.0	90.0	67.0	75.0	26.7
1980	6	6	96192	0.0	0.0	0.0	0.26	0.0	0.0	0.0	72.0	2.0	0.0	0.0	0.0	0.0	0.0	91.0	71.0	73.0	29.2
1980	6	7	96192	0.0	0.0	0.0	0.28	0.0	0.0	0.0	72.0	4.0	0.0	0.0	0.0	0.0	0.0	90.0	72.0	83.0	37.3
1980	6	8	96192	0.0	0.0	0.0	0.27	0.0	0.0	0.0	74.0	4.0	0.0	0.0	0.0	0.0	0.0	90.0	77.0	82.0	49.1
1980	6	9	96192	0.0	0.0	0.0	0.26	0.0	0.0	0.0	68.0	2.0	0.65	0.0	0.0	0.0	0.0	92.0	70.0	71.0	42.3
1980	6	10	96192	0.0	0.0	0.0	0.21	0.0	0.0	0.0	60.0	92.0	0.0	0.0	0.0	0.0	0.0	82.0	62.0	64.0	32.9
1980	6	11	96192	0.0	0.0	0.0	0.28	0.0	0.0	0.0	60.0	96.0	0.0	0.0	0.0	0.0	0.0	84.0	63.0	68.0	24.9
1980	6	12	96192	0.0	0.0	0.0	0.31	0.0	0.0	0.0	64.0	98.0	0.0	0.0	0.0	0.0	0.0	89.0	66.0	69.0	37.9
1980	6	13	96192	0.0	0.0	0.0	0.37	0.0	0.0	0.0	64.0	96.0	0.0	0.0	0.0	0.0	0.0	92.0	65.0	67.0	16.8
1980	6	14	96192	0.0	0.0	0.0	0.21	0.0	0.0	0.0	66.0	94.0	0.0	0.0	0.0	0.0	0.0	91.0	67.0	75.0	23.0
1980	6	15	96192	0.0	0.0	0.0	0.28	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	75.0	81.0	37.3
1980	6	16	96192	0.0	0.0	0.0	0.3	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	68.0	71.0	31.1
1980	6	17	96192	0.0	0.0	0.0	0.31	0.0	0.0	0.0	68.0	2.0	0.0	0.0	0.0	0.0	0.0	88.0	70.0	76.0	34.2
