00000006	2011	5	22	2.360325934	A	
00000006	2011	5	23	2.277735174	A	
00000006	2011	5	24	2.127773951	A	
00000006	2011	5	25	1.983594082	A	
00000006	2011	5	26	1.911150186	A	
00000006	2011	5	27	1.927314378	A	
00000006	2011	5	28	1.848263222	A	
00000006	2011	5	29			
00000006	2011	5	30			
00000006	2011	5	31			
00000006	2011	6	1	1.598957114	A	
00000006	2011	6	2	1.429882029	A	
00000006	2011	6	3	1.301866351	A	
00000006	2011	6	4	1.171726911	A	
00000006	2011	6	5	1.179632026	A	
00000006	2011	6	6	1.189660904	A	
00000006	2011	6	7	1.154028891	A	
00000006	2011	6	8	1.105182356	A	
00000006	2011	6	9	1.103294567	A	
00000006	2011	6	10	1.123706283	A	
00000006	2011	6	11	1.282398529	A	
00000006	2011	6	12	1.211606449	A	
00000006	2011	6	13	1.629043748	A	
00000006	2011	6	14	1.441090775	A	
00000006	2011	6	15	1.278386978	A	
00000006	2011	6	16	1.28935975	A	
00000006	2011	6	17	4.256019849	A	
00000006	2011	6	18	2.860471979	A	
00000006	2011	6	19	2.520905969	A	
00000006	2011	6	20	2.283634514	A	
00000006	2011	6	21	1.925898536	A	
00000006	2011	6	22	1.664085827	A	
00000006	2011	6	23	1.657950514	A	
00000006	2011	6	24	2.125414215	A	
00000006	2011	6	25	4.673929095	A	
00000006	2011	6	26	3.042053664	A	
00000006	2011	6	27	2.311125438	A	
00000006	2011	6	28	2.834750857	A	
00000006	2011	6	29	3.066712905	A	
00000006	2011	6	30	2.471469499	A	
00000006	2011	7	1	2.523973625	A	
00000006	2011	7	2	2.709684849	A	
00000006	2011	7	3	2.113851509	A	
00000006	2011	7	4	3.116621322	A	
00000006	2011	7	5	3.067184853	A	
00000006	2011	7	6	3.86996704	A	
00000006	2011	7	7	2.848909273	A	
00000006	2011	7	8	2.485981876	A	
00000006	2011	7	9	2.299326758	A	
00000006	2011	7	10	2.294135339	A	
00000006	2011	7	11	2.99096538	A	
00000006	2011	7	12	5.587854848	A	
00000006	2011	7	13	4.769026456	A	
00000006	2011	7	14	4.763127116	A	
00000006	2011	7	15	5.311765736	A	
00000006	2011	7	16	42.31596582	A	
00000006	2011	7	17	44.75239324	A	
00000006	2011	7	18	27.44372968	A	
00000006	2011	7	19	19.5822692	A	
00000006	2011	7	20	12.33551994	A	
00000006	2011	7	21	8.256716264	A	
00000006	2011	7	22	6.21790436	A	
00000006	2011	7	23	5.127706328	A	
00000006	2011	7	24	4.334937629	A	
00000006	2011	7	25	3.667029744	A	
00000006	2011	7	26	3.298910928	A	
00000006	2011	7	27	4.217976801	A	
00000006	2011	7	28	3.878226116	A	
00000006	2011	7	29	3.880585852	A	
00000006	2011	7	30	3.73428222	A	
00000006	2011	7	31	3.723663408	A	
00000006	2011	8	1	3.293011588	A	
00000006	2011	8	2	3.375602348	A	
00000006	2011	8	3	3.272953832	A	
00000006	2011	8	4	3.447574296	A	
00000006	2011	8	5	3.444034692	A	
00000006	2011	8	6	3.11485152	A	
00000006	2011	8	7	3.261155152	A	
00000006	2011	8	8	3.894744268	A	
00000006	2011	8	9	3.117093269	A	
00000006	2011	8	10	3.990313576	A	
00000006	2011	8	11	3.353184856	A	
00000006	2011	8	12	3.028603169	A	
00000006	2011	8	13	2.646797884	A	
00000006	2011	8	14	2.331301181	A	
00000006	2011	8	15	2.4187294	A	
00000006	2011	8	16	2.057335832	A	
00000006	2011	8	17	1.815816852	A	
00000006	2011	8	18	1.6518152	A	
00000006	2011	8	19	1.580787146	A	
00000006	2011	8	20	1.496662558	A	
00000006	2011	8	21	1.468227739	A	
00000006	2011	8	22	1.613587477	A	
00000006	2011	8	23	2.656236828	A	
00000006	2011	8	24	2.091080056	A	
00000006	2011	8	25	1.740541274	A	
00000006	2011	8	26	1.582792922	A	
00000006	2011	8	27	1.429764042	A	
00000006	2011	8	28	1.251368001	A	
00000006	2011	8	29	1.132083346	A	
00000006	2011	8	30	1.05633582	A	
00000006	2011	8	31	1.003713708	A	
00000006	2011	9	1	1.013270638	A	
00000006	2011	9	2	1.115683181	A	
00000006	2011	9	3	1.065066844	A	
00000006	2011	9	4	1.219511565	A	
00000006	2011	9	5	1.977930715	A	
00000006	2011	9	6	2.304990125	A	
00000006	2011	9	7	2.695290459	A	
00000006	2011	9	8	3.000404324	A	
00000006	2011	9	9	2.770212077	A	
00000006	2011	9	10	2.422858938	A	
00000006	2011	9	11	2.176030552	A	
00000006	2011	9	12	1.972739296	A	
00000006	2011	9	13	1.787028073	A	
00000006	2011	9	14	1.682019821	A	
00000006	2011	9	15	1.627273946	A	
00000006	2011	9	16	1.562027245	A	
00000006	2011	9	17	1.484155957	A	
00000006	2011	9	18	1.422212887	A	
00000006	2011	9	19	1.410414207	A	
00000006	2011	9	20	1.464924109	A	
00000006	2011	9	21	1.740895234	A	
00000006	2011	9	22	3.333009113	A	
00000006	2011	9	23	3.949018196	A	
00000006	2011	9	24	3.22693898	A	
00000006	2011	9	25	2.835812738	A	
00000006	2011	9	26	2.791331714	A	
00000006	2011	9	27	2.408464548	A	
00000006	2011	9	28	2.331183194	A	
00000006	2011	9	29	2.560549533	A	
00000006	2011	9	30	2.489788233	A	
00000006	2011	10	1	2.232782203	A	
00000006	2011	10	2	2.117391113	A	
00000006	2011	10	3	1.97922857	A	
00000006	2011	10	4	1.86749507	A	
00000006	2011	10	5	1.747148534	A	
00000006	2011	10	6	1.695234342	A	
00000006	2011	10	7	1.612407609	A	
00000006	2011	10	8	1.529108928	A	
00000006	2011	10	9	1.469171634	A	
00000006	2011	10	10	1.750098204	A	
00000006	2011	10	11	2.451883691	A	
00000006	2011	10	12	2.588866365	A	
